# Intensity Error [0,K,0] DeltaE [0,0,L] [H,0,0]
#  shape: 160x80x1x1
nan nan -1.887500e+00 1.575000e+00 0.000000e+00 0.000000e+00
nan nan -1.887500e+00 1.625000e+00 0.000000e+00 0.000000e+00
nan nan -1.887500e+00 1.675000e+00 0.000000e+00 0.000000e+00
nan nan -1.887500e+00 1.725000e+00 0.000000e+00 0.000000e+00
nan nan -1.887500e+00 1.775000e+00 0.000000e+00 0.000000e+00
nan nan -1.887500e+00 1.825000e+00 0.000000e+00 0.000000e+00
nan nan -1.887500e+00 1.875000e+00 0.000000e+00 0.000000e+00
nan nan -1.887500e+00 1.925000e+00 0.000000e+00 0.000000e+00
nan nan -1.887500e+00 1.975000e+00 0.000000e+00 0.000000e+00
nan nan -1.887500e+00 2.025000e+00 0.000000e+00 0.000000e+00
nan nan -1.887500e+00 2.075000e+00 0.000000e+00 0.000000e+00
nan nan -1.887500e+00 2.125000e+00 0.000000e+00 0.000000e+00
nan nan -1.887500e+00 2.175000e+00 0.000000e+00 0.000000e+00
nan nan -1.887500e+00 2.225000e+00 0.000000e+00 0.000000e+00
nan nan -1.887500e+00 2.275000e+00 0.000000e+00 0.000000e+00
nan nan -1.887500e+00 2.325000e+00 0.000000e+00 0.000000e+00
nan nan -1.887500e+00 2.375000e+00 0.000000e+00 0.000000e+00
nan nan -1.887500e+00 2.425000e+00 0.000000e+00 0.000000e+00
nan nan -1.887500e+00 2.475000e+00 0.000000e+00 0.000000e+00
nan nan -1.887500e+00 2.525000e+00 0.000000e+00 0.000000e+00
nan nan -1.887500e+00 2.575000e+00 0.000000e+00 0.000000e+00
nan nan -1.887500e+00 2.625000e+00 0.000000e+00 0.000000e+00
nan nan -1.887500e+00 2.675000e+00 0.000000e+00 0.000000e+00
nan nan -1.887500e+00 2.725000e+00 0.000000e+00 0.000000e+00
nan nan -1.887500e+00 2.775000e+00 0.000000e+00 0.000000e+00
nan nan -1.887500e+00 2.825000e+00 0.000000e+00 0.000000e+00
nan nan -1.887500e+00 2.875000e+00 0.000000e+00 0.000000e+00
nan nan -1.887500e+00 2.925000e+00 0.000000e+00 0.000000e+00
nan nan -1.887500e+00 2.975000e+00 0.000000e+00 0.000000e+00
nan nan -1.887500e+00 3.025000e+00 0.000000e+00 0.000000e+00
nan nan -1.887500e+00 3.075000e+00 0.000000e+00 0.000000e+00
nan nan -1.887500e+00 3.125000e+00 0.000000e+00 0.000000e+00
nan nan -1.887500e+00 3.175000e+00 0.000000e+00 0.000000e+00
nan nan -1.887500e+00 3.225000e+00 0.000000e+00 0.000000e+00
nan nan -1.887500e+00 3.275000e+00 0.000000e+00 0.000000e+00
nan nan -1.887500e+00 3.325000e+00 0.000000e+00 0.000000e+00
nan nan -1.887500e+00 3.375000e+00 0.000000e+00 0.000000e+00
nan nan -1.887500e+00 3.425000e+00 0.000000e+00 0.000000e+00
nan nan -1.887500e+00 3.475000e+00 0.000000e+00 0.000000e+00
nan nan -1.887500e+00 3.525000e+00 0.000000e+00 0.000000e+00
nan nan -1.887500e+00 3.575000e+00 0.000000e+00 0.000000e+00
nan nan -1.887500e+00 3.625000e+00 0.000000e+00 0.000000e+00
nan nan -1.887500e+00 3.675000e+00 0.000000e+00 0.000000e+00
nan nan -1.887500e+00 3.725000e+00 0.000000e+00 0.000000e+00
nan nan -1.887500e+00 3.775000e+00 0.000000e+00 0.000000e+00
nan nan -1.887500e+00 3.825000e+00 0.000000e+00 0.000000e+00
nan nan -1.887500e+00 3.875000e+00 0.000000e+00 0.000000e+00
nan nan -1.887500e+00 3.925000e+00 0.000000e+00 0.000000e+00
nan nan -1.887500e+00 3.975000e+00 0.000000e+00 0.000000e+00
3.532445e-02 6.004166e-04 -1.862500e+00 2.500000e-02 0.000000e+00 0.000000e+00
3.732629e-02 5.849207e-04 -1.862500e+00 7.500000e-02 0.000000e+00 0.000000e+00
2.164076e-02 4.308847e-04 -1.862500e+00 1.250000e-01 0.000000e+00 0.000000e+00
9.465419e-03 2.869513e-04 -1.862500e+00 1.750000e-01 0.000000e+00 0.000000e+00
5.553116e-03 2.367851e-04 -1.862500e+00 2.250000e-01 0.000000e+00 0.000000e+00
3.603554e-03 2.044576e-04 -1.862500e+00 2.750000e-01 0.000000e+00 0.000000e+00
2.047689e-03 1.474261e-04 -1.862500e+00 3.250000e-01 0.000000e+00 0.000000e+00
1.407355e-03 1.288395e-04 -1.862500e+00 3.750000e-01 0.000000e+00 0.000000e+00
1.438655e-03 1.414768e-04 -1.862500e+00 4.250000e-01 0.000000e+00 0.000000e+00
1.168230e-03 1.451409e-04 -1.862500e+00 4.750000e-01 0.000000e+00 0.000000e+00
3.551863e-04 5.877347e-05 -1.862500e+00 5.250000e-01 0.000000e+00 0.000000e+00
3.662513e-04 8.969663e-05 -1.862500e+00 5.750000e-01 0.000000e+00 0.000000e+00
2.903365e-04 7.854910e-05 -1.862500e+00 6.250000e-01 0.000000e+00 0.000000e+00
2.025115e-04 7.331444e-05 -1.862500e+00 6.750000e-01 0.000000e+00 0.000000e+00
4.291622e-05 8.498681e-05 -1.862500e+00 7.250000e-01 0.000000e+00 0.000000e+00
1.824350e-05 1.017157e-04 -1.862500e+00 7.750000e-01 0.000000e+00 0.000000e+00
1.062820e-04 9.251368e-05 -1.862500e+00 8.250000e-01 0.000000e+00 0.000000e+00
-1.156880e-04 1.219377e-04 -1.862500e+00 8.750000e-01 0.000000e+00 0.000000e+00
2.067037e-04 1.752389e-04 -1.862500e+00 9.250000e-01 0.000000e+00 0.000000e+00
6.696358e-05 4.735040e-05 -1.862500e+00 9.750000e-01 0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00 -1.862500e+00 1.025000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 1.075000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 1.125000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 1.175000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 1.225000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 1.275000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 1.325000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 1.375000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 1.425000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 1.475000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 1.525000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 1.575000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 1.625000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 1.675000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 1.725000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 1.775000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 1.825000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 1.875000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 1.925000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 1.975000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 2.025000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 2.075000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 2.125000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 2.175000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 2.225000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 2.275000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 2.325000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 2.375000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 2.425000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 2.475000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 2.525000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 2.575000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 2.625000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 2.675000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 2.725000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 2.775000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 2.825000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 2.875000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 2.925000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 2.975000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 3.025000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 3.075000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 3.125000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 3.175000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 3.225000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 3.275000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 3.325000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 3.375000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 3.425000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 3.475000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 3.525000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 3.575000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 3.625000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 3.675000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 3.725000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 3.775000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 3.825000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 3.875000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 3.925000e+00 0.000000e+00 0.000000e+00
nan nan -1.862500e+00 3.975000e+00 0.000000e+00 0.000000e+00
3.395289e-02 5.549155e-04 -1.837500e+00 2.500000e-02 0.000000e+00 0.000000e+00
3.564241e-02 5.305613e-04 -1.837500e+00 7.500000e-02 0.000000e+00 0.000000e+00
2.201488e-02 4.142525e-04 -1.837500e+00 1.250000e-01 0.000000e+00 0.000000e+00
9.249839e-03 2.608802e-04 -1.837500e+00 1.750000e-01 0.000000e+00 0.000000e+00
5.041429e-03 2.079355e-04 -1.837500e+00 2.250000e-01 0.000000e+00 0.000000e+00
3.297875e-03 1.752210e-04 -1.837500e+00 2.750000e-01 0.000000e+00 0.000000e+00
2.069333e-03 1.433940e-04 -1.837500e+00 3.250000e-01 0.000000e+00 0.000000e+00
1.262469e-03 1.212964e-04 -1.837500e+00 3.750000e-01 0.000000e+00 0.000000e+00
1.184157e-03 1.160483e-04 -1.837500e+00 4.250000e-01 0.000000e+00 0.000000e+00
9.075838e-04 1.042422e-04 -1.837500e+00 4.750000e-01 0.000000e+00 0.000000e+00
2.871844e-04 4.701872e-05 -1.837500e+00 5.250000e-01 0.000000e+00 0.000000e+00
1.872194e-04 5.805264e-05 -1.837500e+00 5.750000e-01 0.000000e+00 0.000000e+00
2.439119e-04 6.321356e-05 -1.837500e+00 6.250000e-01 0.000000e+00 0.000000e+00
1.898357e-04 5.697306e-05 -1.837500e+00 6.750000e-01 0.000000e+00 0.000000e+00
1.934709e-05 1.506171e-05 -1.837500e+00 7.250000e-01 0.000000e+00 0.000000e+00
1.219575e-05 1.313797e-05 -1.837500e+00 7.750000e-01 0.000000e+00 0.000000e+00
2.437142e-05 1.264602e-05 -1.837500e+00 8.250000e-01 0.000000e+00 0.000000e+00
-7.866618e-06 1.826976e-05 -1.837500e+00 8.750000e-01 0.000000e+00 0.000000e+00
1.532551e-05 2.255500e-05 -1.837500e+00 9.250000e-01 0.000000e+00 0.000000e+00
-3.915863e-08 5.259764e-06 -1.837500e+00 9.750000e-01 0.000000e+00 0.000000e+00
-3.339554e-05 2.361422e-05 -1.837500e+00 1.025000e+00 0.000000e+00 0.000000e+00
-8.459245e-06 5.981590e-06 -1.837500e+00 1.075000e+00 0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00 -1.837500e+00 1.125000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 1.175000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 1.225000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 1.275000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 1.325000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 1.375000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 1.425000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 1.475000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 1.525000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 1.575000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 1.625000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 1.675000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 1.725000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 1.775000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 1.825000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 1.875000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 1.925000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 1.975000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 2.025000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 2.075000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 2.125000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 2.175000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 2.225000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 2.275000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 2.325000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 2.375000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 2.425000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 2.475000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 2.525000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 2.575000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 2.625000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 2.675000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 2.725000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 2.775000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 2.825000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 2.875000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 2.925000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 2.975000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 3.025000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 3.075000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 3.125000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 3.175000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 3.225000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 3.275000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 3.325000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 3.375000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 3.425000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 3.475000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 3.525000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 3.575000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 3.625000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 3.675000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 3.725000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 3.775000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 3.825000e+00 0.000000e+00 0.000000e+00
nan nan -1.837500e+00 3.875000e+00 0.000000e+00 0.000000e+00
2.080335e-04 1.679289e-04 -1.837500e+00 3.925000e+00 0.000000e+00 0.000000e+00
-1.278147e-04 4.993580e-04 -1.837500e+00 3.975000e+00 0.000000e+00 0.000000e+00
3.525019e-02 5.392130e-04 -1.812500e+00 2.500000e-02 0.000000e+00 0.000000e+00
3.810560e-02 5.327026e-04 -1.812500e+00 7.500000e-02 0.000000e+00 0.000000e+00
2.335193e-02 4.069190e-04 -1.812500e+00 1.250000e-01 0.000000e+00 0.000000e+00
9.711652e-03 2.547711e-04 -1.812500e+00 1.750000e-01 0.000000e+00 0.000000e+00
4.777610e-03 1.857770e-04 -1.812500e+00 2.250000e-01 0.000000e+00 0.000000e+00
3.582078e-03 1.783381e-04 -1.812500e+00 2.750000e-01 0.000000e+00 0.000000e+00
1.982784e-03 1.320739e-04 -1.812500e+00 3.250000e-01 0.000000e+00 0.000000e+00
1.056550e-03 9.788804e-05 -1.812500e+00 3.750000e-01 0.000000e+00 0.000000e+00
1.112759e-03 1.141153e-04 -1.812500e+00 4.250000e-01 0.000000e+00 0.000000e+00
9.300295e-04 1.009436e-04 -1.812500e+00 4.750000e-01 0.000000e+00 0.000000e+00
4.923916e-04 7.201906e-05 -1.812500e+00 5.250000e-01 0.000000e+00 0.000000e+00
4.122679e-04 7.617296e-05 -1.812500e+00 5.750000e-01 0.000000e+00 0.000000e+00
2.603750e-04 8.128621e-05 -1.812500e+00 6.250000e-01 0.000000e+00 0.000000e+00
2.171832e-04 7.621155e-05 -1.812500e+00 6.750000e-01 0.000000e+00 0.000000e+00
9.006924e-06 3.682867e-05 -1.812500e+00 7.250000e-01 0.000000e+00 0.000000e+00
6.131478e-05 3.802041e-05 -1.812500e+00 7.750000e-01 0.000000e+00 0.000000e+00
5.873238e-05 4.256160e-05 -1.812500e+00 8.250000e-01 0.000000e+00 0.000000e+00
1.132074e-05 6.574407e-05 -1.812500e+00 8.750000e-01 0.000000e+00 0.000000e+00
2.116512e-05 7.685686e-05 -1.812500e+00 9.250000e-01 0.000000e+00 0.000000e+00
-2.550980e-05 1.972374e-05 -1.812500e+00 9.750000e-01 0.000000e+00 0.000000e+00
-1.272629e-04 7.710333e-05 -1.812500e+00 1.025000e+00 0.000000e+00 0.000000e+00
-2.505907e-05 1.549817e-05 -1.812500e+00 1.075000e+00 0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00 -1.812500e+00 1.125000e+00 0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00 -1.812500e+00 1.175000e+00 0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00 -1.812500e+00 1.225000e+00 0.000000e+00 0.000000e+00
nan nan -1.812500e+00 1.275000e+00 0.000000e+00 0.000000e+00
nan nan -1.812500e+00 1.325000e+00 0.000000e+00 0.000000e+00
nan nan -1.812500e+00 1.375000e+00 0.000000e+00 0.000000e+00
nan nan -1.812500e+00 1.425000e+00 0.000000e+00 0.000000e+00
nan nan -1.812500e+00 1.475000e+00 0.000000e+00 0.000000e+00
nan nan -1.812500e+00 1.525000e+00 0.000000e+00 0.000000e+00
nan nan -1.812500e+00 1.575000e+00 0.000000e+00 0.000000e+00
nan nan -1.812500e+00 1.625000e+00 0.000000e+00 0.000000e+00
nan nan -1.812500e+00 1.675000e+00 0.000000e+00 0.000000e+00
nan nan -1.812500e+00 1.725000e+00 0.000000e+00 0.000000e+00
nan nan -1.812500e+00 1.775000e+00 0.000000e+00 0.000000e+00
nan nan -1.812500e+00 1.825000e+00 0.000000e+00 0.000000e+00
nan nan -1.812500e+00 1.875000e+00 0.000000e+00 0.000000e+00
nan nan -1.812500e+00 1.925000e+00 0.000000e+00 0.000000e+00
nan nan -1.812500e+00 1.975000e+00 0.000000e+00 0.000000e+00
nan nan -1.812500e+00 2.025000e+00 0.000000e+00 0.000000e+00
nan nan -1.812500e+00 2.075000e+00 0.000000e+00 0.000000e+00
nan nan -1.812500e+00 2.125000e+00 0.000000e+00 0.000000e+00
nan nan -1.812500e+00 2.175000e+00 0.000000e+00 0.000000e+00
nan nan -1.812500e+00 2.225000e+00 0.000000e+00 0.000000e+00
nan nan -1.812500e+00 2.275000e+00 0.000000e+00 0.000000e+00
nan nan -1.812500e+00 2.325000e+00 0.000000e+00 0.000000e+00
nan nan -1.812500e+00 2.375000e+00 0.000000e+00 0.000000e+00
nan nan -1.812500e+00 2.425000e+00 0.000000e+00 0.000000e+00
nan nan -1.812500e+00 2.475000e+00 0.000000e+00 0.000000e+00
nan nan -1.812500e+00 2.525000e+00 0.000000e+00 0.000000e+00
nan nan -1.812500e+00 2.575000e+00 0.000000e+00 0.000000e+00
nan nan -1.812500e+00 2.625000e+00 0.000000e+00 0.000000e+00
nan nan -1.812500e+00 2.675000e+00 0.000000e+00 0.000000e+00
nan nan -1.812500e+00 2.725000e+00 0.000000e+00 0.000000e+00
nan nan -1.812500e+00 2.775000e+00 0.000000e+00 0.000000e+00
nan nan -1.812500e+00 2.825000e+00 0.000000e+00 0.000000e+00
nan nan -1.812500e+00 2.875000e+00 0.000000e+00 0.000000e+00
nan nan -1.812500e+00 2.925000e+00 0.000000e+00 0.000000e+00
nan nan -1.812500e+00 2.975000e+00 0.000000e+00 0.000000e+00
nan nan -1.812500e+00 3.025000e+00 0.000000e+00 0.000000e+00
nan nan -1.812500e+00 3.075000e+00 0.000000e+00 0.000000e+00
nan nan -1.812500e+00 3.125000e+00 0.000000e+00 0.000000e+00
nan nan -1.812500e+00 3.175000e+00 0.000000e+00 0.000000e+00
nan nan -1.812500e+00 3.225000e+00 0.000000e+00 0.000000e+00
nan nan -1.812500e+00 3.275000e+00 0.000000e+00 0.000000e+00
nan nan -1.812500e+00 3.325000e+00 0.000000e+00 0.000000e+00
nan nan -1.812500e+00 3.375000e+00 0.000000e+00 0.000000e+00
nan nan -1.812500e+00 3.425000e+00 0.000000e+00 0.000000e+00
nan nan -1.812500e+00 3.475000e+00 0.000000e+00 0.000000e+00
nan nan -1.812500e+00 3.525000e+00 0.000000e+00 0.000000e+00
nan nan -1.812500e+00 3.575000e+00 0.000000e+00 0.000000e+00
nan nan -1.812500e+00 3.625000e+00 0.000000e+00 0.000000e+00
nan nan -1.812500e+00 3.675000e+00 0.000000e+00 0.000000e+00
nan nan -1.812500e+00 3.725000e+00 0.000000e+00 0.000000e+00
-4.052932e-06 1.504350e-04 -1.812500e+00 3.775000e+00 0.000000e+00 0.000000e+00
-4.076458e-04 3.557786e-04 -1.812500e+00 3.825000e+00 0.000000e+00 0.000000e+00
3.791912e-04 2.255517e-04 -1.812500e+00 3.875000e+00 0.000000e+00 0.000000e+00
5.248662e-04 2.369356e-04 -1.812500e+00 3.925000e+00 0.000000e+00 0.000000e+00
-3.045500e-04 4.332828e-04 -1.812500e+00 3.975000e+00 0.000000e+00 0.000000e+00
3.685857e-02 5.330791e-04 -1.787500e+00 2.500000e-02 0.000000e+00 0.000000e+00
3.760174e-02 4.984774e-04 -1.787500e+00 7.500000e-02 0.000000e+00 0.000000e+00
2.312349e-02 3.852007e-04 -1.787500e+00 1.250000e-01 0.000000e+00 0.000000e+00
1.009975e-02 2.496721e-04 -1.787500e+00 1.750000e-01 0.000000e+00 0.000000e+00
5.164363e-03 1.875650e-04 -1.787500e+00 2.250000e-01 0.000000e+00 0.000000e+00
3.249403e-03 1.568055e-04 -1.787500e+00 2.750000e-01 0.000000e+00 0.000000e+00
2.077713e-03 1.317548e-04 -1.787500e+00 3.250000e-01 0.000000e+00 0.000000e+00
1.302591e-03 1.035083e-04 -1.787500e+00 3.750000e-01 0.000000e+00 0.000000e+00
1.119542e-03 1.011960e-04 -1.787500e+00 4.250000e-01 0.000000e+00 0.000000e+00
8.266546e-04 9.115775e-05 -1.787500e+00 4.750000e-01 0.000000e+00 0.000000e+00
4.197094e-04 6.034364e-05 -1.787500e+00 5.250000e-01 0.000000e+00 0.000000e+00
2.755237e-04 6.544940e-05 -1.787500e+00 5.750000e-01 0.000000e+00 0.000000e+00
7.543870e-05 3.800455e-05 -1.787500e+00 6.250000e-01 0.000000e+00 0.000000e+00
9.471870e-05 3.005307e-05 -1.787500e+00 6.750000e-01 0.000000e+00 0.000000e+00
8.676405e-05 4.013794e-05 -1.787500e+00 7.250000e-01 0.000000e+00 0.000000e+00
5.948197e-05 3.213393e-05 -1.787500e+00 7.750000e-01 0.000000e+00 0.000000e+00
-3.520044e-05 3.355304e-05 -1.787500e+00 8.250000e-01 0.000000e+00 0.000000e+00
1.710970e-05 1.784407e-05 -1.787500e+00 8.750000e-01 0.000000e+00 0.000000e+00
1.143678e-04 8.042035e-05 -1.787500e+00 9.250000e-01 0.000000e+00 0.000000e+00
-4.138364e-05 4.724307e-05 -1.787500e+00 9.750000e-01 0.000000e+00 0.000000e+00
-7.880302e-05 5.221758e-05 -1.787500e+00 1.025000e+00 0.000000e+00 0.000000e+00
2.121240e-06 1.347429e-05 -1.787500e+00 1.075000e+00 0.000000e+00 0.000000e+00
1.833873e-05 1.956712e-05 -1.787500e+00 1.125000e+00 0.000000e+00 0.000000e+00
9.527732e-06 5.012204e-06 -1.787500e+00 1.175000e+00 0.000000e+00 0.000000e+00
5.881277e-05 2.742888e-05 -1.787500e+00 1.225000e+00 0.000000e+00 0.000000e+00
4.660223e-05 2.958503e-05 -1.787500e+00 1.275000e+00 0.000000e+00 0.000000e+00
-8.556818e-05 5.404319e-05 -1.787500e+00 1.325000e+00 0.000000e+00 0.000000e+00
nan nan -1.787500e+00 1.375000e+00 0.000000e+00 0.000000e+00
nan nan -1.787500e+00 1.425000e+00 0.000000e+00 0.000000e+00
nan nan -1.787500e+00 1.475000e+00 0.000000e+00 0.000000e+00
nan nan -1.787500e+00 1.525000e+00 0.000000e+00 0.000000e+00
nan nan -1.787500e+00 1.575000e+00 0.000000e+00 0.000000e+00
nan nan -1.787500e+00 1.625000e+00 0.000000e+00 0.000000e+00
nan nan -1.787500e+00 1.675000e+00 0.000000e+00 0.000000e+00
nan nan -1.787500e+00 1.725000e+00 0.000000e+00 0.000000e+00
nan nan -1.787500e+00 1.775000e+00 0.000000e+00 0.000000e+00
nan nan -1.787500e+00 1.825000e+00 0.000000e+00 0.000000e+00
nan nan -1.787500e+00 1.875000e+00 0.000000e+00 0.000000e+00
nan nan -1.787500e+00 1.925000e+00 0.000000e+00 0.000000e+00
nan nan -1.787500e+00 1.975000e+00 0.000000e+00 0.000000e+00
nan nan -1.787500e+00 2.025000e+00 0.000000e+00 0.000000e+00
nan nan -1.787500e+00 2.075000e+00 0.000000e+00 0.000000e+00
nan nan -1.787500e+00 2.125000e+00 0.000000e+00 0.000000e+00
nan nan -1.787500e+00 2.175000e+00 0.000000e+00 0.000000e+00
nan nan -1.787500e+00 2.225000e+00 0.000000e+00 0.000000e+00
nan nan -1.787500e+00 2.275000e+00 0.000000e+00 0.000000e+00
nan nan -1.787500e+00 2.325000e+00 0.000000e+00 0.000000e+00
nan nan -1.787500e+00 2.375000e+00 0.000000e+00 0.000000e+00
